Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Feiertag,Wochenende,Wochentag,Monat,Temp_abw,Bewoelkung_kat,Windgeschwindigkeit_kat,Kalenderwoche,Jahreszeit,Umsatz_lag1,Umsatz_lag7,Feiertag_in_3_tagen,durchschnittlicher_Umsatz_vor_Feiertag,Kieler_Woche
1.0,99.1792684718788,7.0,14.225,10.0,61.0,,0,False,2,9,False,2,1,38,4,286.987625514626,112.819459460053,0.0,,False
2.0,327.316885604123,7.0,14.225,10.0,61.0,,0,False,2,9,False,2,1,38,4,99.1792684718788,241.442718410661,0.0,,False
3.0,115.927685099343,7.0,14.225,10.0,61.0,,0,False,2,9,False,2,1,38,4,327.316885604123,127.007001847412,0.0,,False
4.0,90.6379930185149,7.0,14.225,10.0,61.0,,0,False,2,9,False,2,1,38,4,115.927685099343,350.796085891856,0.0,,False
5.0,279.232234751958,7.0,14.225,10.0,61.0,,0,False,2,9,False,2,1,38,4,90.6379930185149,144.234841083315,0.0,,False
1.0,134.427589001166,4.0,16.9625,7.0,10.0,,0,False,3,9,False,1,1,38,4,279.232234751958,96.1737438086227,0.0,,False
2.0,346.445711767799,4.0,16.9625,7.0,10.0,,0,False,3,9,False,1,1,38,4,134.427589001166,286.987625514626,0.0,,False
3.0,108.826272548998,4.0,16.9625,7.0,10.0,,0,False,3,9,False,1,1,38,4,346.445711767799,99.1792684718788,0.0,,False
4.0,87.4565566491421,4.0,16.9625,7.0,10.0,,0,False,3,9,False,1,1,38,4,108.826272548998,327.316885604123,0.0,,False
5.0,233.781957431054,4.0,16.9625,7.0,10.0,,0,False,3,9,False,1,1,38,4,87.4565566491421,115.927685099343,0.0,,False
1.0,175.906900532966,1.0,15.5875,8.0,0.0,,0,False,4,9,False,0,1,38,4,233.781957431054,90.6379930185149,0.0,,False
2.0,333.5839216348,1.0,15.5875,8.0,0.0,,0,False,4,9,False,0,1,38,4,175.906900532966,279.232234751958,0.0,,False
3.0,144.065633119975,1.0,15.5875,8.0,0.0,,0,False,4,9,False,0,1,38,4,333.5839216348,134.427589001166,0.0,,False
4.0,124.437971009734,1.0,15.5875,8.0,0.0,,0,False,4,9,False,0,1,38,4,144.065633119975,346.445711767799,0.0,,False
5.0,298.224387910597,1.0,15.5875,8.0,0.0,,0,False,4,9,False,0,1,38,4,124.437971009734,108.826272548998,0.0,,False
1.0,179.921676845873,0.0,15.85,9.0,0.0,,0,True,5,9,False,0,1,38,4,298.224387910597,87.4565566491421,0.0,,False
2.0,473.504862819239,0.0,15.85,9.0,0.0,,0,True,5,9,False,0,1,38,4,179.921676845873,233.781957431054,0.0,,False
3.0,195.24208410893,0.0,15.85,9.0,0.0,,0,True,5,9,False,0,1,38,4,473.504862819239,175.906900532966,0.0,,False
4.0,115.424979093864,0.0,15.85,9.0,0.0,,0,True,5,9,False,0,1,38,4,195.24208410893,333.5839216348,0.0,,False
5.0,309.402162505762,0.0,15.85,9.0,0.0,,0,True,5,9,False,0,1,38,4,115.424979093864,144.065633119975,0.0,,False
1.0,101.793277925589,7.0,15.8125,9.0,53.0,,0,True,6,9,False,2,1,38,4,309.402162505762,124.437971009734,0.0,,False
2.0,458.465028172516,7.0,15.8125,9.0,53.0,,0,True,6,9,False,2,1,38,4,101.793277925589,298.224387910597,0.0,,False
3.0,168.835249992403,7.0,15.8125,9.0,53.0,,0,True,6,9,False,2,1,38,4,458.465028172516,179.921676845873,0.0,,False
4.0,127.401678704986,7.0,15.8125,9.0,53.0,,0,True,6,9,False,2,1,38,4,168.835249992403,473.504862819239,0.0,,False
5.0,286.951029790191,7.0,15.8125,9.0,53.0,,0,True,6,9,False,2,1,38,4,127.401678704986,195.24208410893,0.0,,False
1.0,129.709113092244,6.0,16.225,15.0,21.0,,0,False,0,9,False,1,2,39,4,286.951029790191,115.424979093864,0.0,,False
2.0,333.725438872592,6.0,16.225,15.0,21.0,,0,False,0,9,False,1,2,39,4,129.709113092244,309.402162505762,0.0,,False
3.0,158.524062603881,6.0,16.225,15.0,21.0,,0,False,0,9,False,1,2,39,4,333.725438872592,101.793277925589,0.0,,False
4.0,74.3141459605716,6.0,16.225,15.0,21.0,,0,False,0,9,False,1,2,39,4,158.524062603881,458.465028172516,0.0,,False
5.0,209.770076292486,6.0,16.225,15.0,21.0,,0,False,0,9,False,1,2,39,4,74.3141459605716,168.835249992403,0.0,,False
1.0,151.541843015799,7.0,15.725,12.0,10.0,,0,False,1,9,False,2,2,39,4,209.770076292486,127.401678704986,0.0,,False
2.0,340.433148310897,7.0,15.725,12.0,10.0,,0,False,1,9,False,2,2,39,4,151.541843015799,286.951029790191,0.0,,False
3.0,114.213523180779,7.0,15.725,12.0,10.0,,0,False,1,9,False,2,2,39,4,340.433148310897,129.709113092244,0.0,,False
4.0,94.6818951864422,7.0,15.725,12.0,10.0,,0,False,1,9,False,2,2,39,4,114.213523180779,333.725438872592,0.0,,False
5.0,251.23625399,7.0,15.725,12.0,10.0,,0,False,1,9,False,2,2,39,4,94.6818951864422,158.524062603881,0.0,,False
1.0,116.379484184452,7.0,16.575,10.0,61.0,,0,False,2,9,False,2,1,39,4,251.23625399,74.3141459605716,0.0,,False
2.0,321.728513800716,7.0,16.575,10.0,61.0,,0,False,2,9,False,2,1,39,4,116.379484184452,209.770076292486,0.0,,False
3.0,118.849058358723,7.0,16.575,10.0,61.0,,0,False,2,9,False,2,1,39,4,321.728513800716,151.541843015799,0.0,,False
4.0,133.989626407905,7.0,16.575,10.0,61.0,,0,False,2,9,False,2,1,39,4,118.849058358723,340.433148310897,0.0,,False
5.0,269.32389585869,7.0,16.575,10.0,61.0,,0,False,2,9,False,2,1,39,4,133.989626407905,114.213523180779,0.0,,False
1.0,146.167521804,7.0,15.1125,7.0,21.0,,0,False,3,9,False,2,1,39,4,269.32389585869,94.6818951864422,0.0,,False
2.0,298.418454994531,7.0,15.1125,7.0,21.0,,0,False,3,9,False,2,1,39,4,146.167521804,251.23625399,0.0,,False
3.0,119.879433080393,7.0,15.1125,7.0,21.0,,0,False,3,9,False,2,1,39,4,298.418454994531,116.379484184452,0.0,,False
4.0,82.4398329280654,7.0,15.1125,7.0,21.0,,0,False,3,9,False,2,1,39,4,119.879433080393,321.728513800716,0.0,,False
5.0,216.18337274071,7.0,15.1125,7.0,21.0,,0,False,3,9,False,2,1,39,4,82.4398329280654,118.849058358723,0.0,,False
1.0,112.98521998769,2.0,19.1,6.0,10.0,,0,False,4,9,False,0,1,39,4,216.18337274071,133.989626407905,0.0,,False
2.0,294.899530794863,2.0,19.1,6.0,10.0,,0,False,4,9,False,0,1,39,4,112.98521998769,269.32389585869,0.0,,False
3.0,113.025254908963,2.0,19.1,6.0,10.0,,0,False,4,9,False,0,1,39,4,294.899530794863,146.167521804,0.0,,False
4.0,71.2151385609368,2.0,19.1,6.0,10.0,,0,False,4,9,False,0,1,39,4,113.025254908963,298.418454994531,0.0,,False
5.0,183.336062025461,2.0,19.1,6.0,10.0,,0,False,4,9,False,0,1,39,4,71.2151385609368,119.879433080393,0.0,,False
1.0,161.771261258553,7.0,15.1125,6.0,61.0,,0,True,5,9,False,2,1,39,4,183.336062025461,82.4398329280654,0.0,,False
2.0,462.219387511129,7.0,15.1125,6.0,61.0,,0,True,5,9,False,2,1,39,4,161.771261258553,216.18337274071,0.0,,False
3.0,199.168307941388,7.0,15.1125,6.0,61.0,,0,True,5,9,False,2,1,39,4,462.219387511129,112.98521998769,0.0,,False
4.0,112.086476181802,7.0,15.1125,6.0,61.0,,0,True,5,9,False,2,1,39,4,199.168307941388,294.899530794863,0.0,,False
5.0,252.771674208015,7.0,15.1125,6.0,61.0,,0,True,5,9,False,2,1,39,4,112.086476181802,113.025254908963,0.0,,False
1.0,60.9824772636814,2.0,16.2875,6.0,21.0,,0,True,6,10,False,0,1,39,4,252.771674208015,71.2151385609368,0.0,,False
2.0,482.460028588969,2.0,16.2875,6.0,21.0,,0,True,6,10,False,0,1,39,4,60.9824772636814,183.336062025461,0.0,,False
3.0,192.233926785817,2.0,16.2875,6.0,21.0,,0,True,6,10,False,0,1,39,4,482.460028588969,161.771261258553,0.0,,False
4.0,119.721159552674,2.0,16.2875,6.0,21.0,,0,True,6,10,False,0,1,39,4,192.233926785817,462.219387511129,0.0,,False
5.0,290.957200506203,2.0,16.2875,6.0,21.0,,0,True,6,10,False,0,1,39,4,119.721159552674,199.168307941388,0.0,,False
1.0,179.554452580413,6.0,15.15,13.0,61.0,,0,False,0,10,False,1,2,40,4,290.957200506203,112.086476181802,0.0,,False
2.0,416.188671695034,6.0,15.15,13.0,61.0,,0,False,0,10,False,1,2,40,4,179.554452580413,252.771674208015,0.0,,False
3.0,143.835940803814,6.0,15.15,13.0,61.0,,0,False,0,10,False,1,2,40,4,416.188671695034,60.9824772636814,1.0,295.5667749272166,False
4.0,126.071295121593,6.0,15.15,13.0,61.0,,0,False,0,10,False,1,2,40,4,143.835940803814,482.460028588969,1.0,246.5263550264203,False
5.0,320.747988356239,6.0,15.15,13.0,61.0,,0,False,0,10,False,1,2,40,4,126.071295121593,192.233926785817,1.0,228.69863587348036,False
1.0,66.3554760876056,5.0,14.2625,14.0,61.0,,1,False,1,10,False,1,2,40,4,320.747988356239,119.721159552674,1.0,196.8850747605487,False
2.0,430.516526724611,5.0,14.2625,14.0,61.0,,1,False,1,10,False,1,2,40,4,66.3554760876056,290.957200506203,1.0,171.05825318847917,False
3.0,217.380094748713,5.0,14.2625,14.0,61.0,,1,False,1,10,False,1,2,40,4,430.516526724611,179.554452580413,1.0,272.5399970561519,False
4.0,101.792055481683,5.0,14.2625,14.0,61.0,,1,False,1,10,False,1,2,40,4,217.380094748713,416.188671695034,1.0,238.08403252030988,False
5.0,284.291202178128,5.0,14.2625,14.0,61.0,,1,False,1,10,False,1,2,40,4,101.792055481683,143.835940803814,1.0,249.89622565166897,False
1.0,125.991807553769,,,,61.0,,0,False,2,10,False,,,40,4,284.291202178128,126.071295121593,0.0,,False
2.0,346.167979112914,,,,61.0,,0,False,2,10,False,,,40,4,125.991807553769,320.747988356239,0.0,,False
3.0,134.834527047858,,,,61.0,,0,False,2,10,False,,,40,4,346.167979112914,66.3554760876056,0.0,,False
4.0,115.678569385776,,,,61.0,,0,False,2,10,False,,,40,4,134.834527047858,430.516526724611,0.0,,False
5.0,222.932328659137,,,,61.0,,0,False,2,10,False,,,40,4,115.678569385776,217.380094748713,0.0,,False
1.0,146.081884421956,,,,61.0,,0,False,3,10,False,,,40,4,222.932328659137,101.792055481683,0.0,,False
2.0,363.881685966128,,,,61.0,,0,False,3,10,False,,,40,4,146.081884421956,284.291202178128,0.0,,False
3.0,116.285411682653,,,,61.0,,0,False,3,10,False,,,40,4,363.881685966128,125.991807553769,0.0,,False
4.0,70.4858285269834,,,,61.0,,0,False,3,10,False,,,40,4,116.285411682653,346.167979112914,0.0,,False
5.0,157.712941182534,,,,61.0,,0,False,3,10,False,,,40,4,70.4858285269834,134.834527047858,0.0,,False
1.0,143.098736564958,1.0,13.8875,13.0,3.0,,0,False,4,10,False,0,2,40,4,157.712941182534,115.678569385776,0.0,,False
2.0,352.324966147355,1.0,13.8875,13.0,3.0,,0,False,4,10,False,0,2,40,4,143.098736564958,222.932328659137,0.0,,False
3.0,182.509589084762,1.0,13.8875,13.0,3.0,,0,False,4,10,False,0,2,40,4,352.324966147355,146.081884421956,0.0,,False
4.0,103.16144725653,1.0,13.8875,13.0,3.0,,0,False,4,10,False,0,2,40,4,182.509589084762,363.881685966128,0.0,,False
5.0,240.141151489344,1.0,13.8875,13.0,3.0,,0,False,4,10,False,0,2,40,4,103.16144725653,116.285411682653,0.0,,False
1.0,167.83160335014,7.0,10.65,10.0,61.0,,0,True,5,10,False,2,1,40,4,240.141151489344,70.4858285269834,0.0,,False
2.0,430.659601825742,7.0,10.65,10.0,61.0,,0,True,5,10,False,2,1,40,4,167.83160335014,157.712941182534,0.0,,False
3.0,158.797795995899,7.0,10.65,10.0,61.0,,0,True,5,10,False,2,1,40,4,430.659601825742,143.098736564958,0.0,,False
4.0,103.650210918019,7.0,10.65,10.0,61.0,,0,True,5,10,False,2,1,40,4,158.797795995899,352.324966147355,0.0,,False
5.0,203.274980317166,7.0,10.65,10.0,61.0,,0,True,5,10,False,2,1,40,4,103.650210918019,182.509589084762,0.0,,False
1.0,86.952830438685,0.0,12.025,12.0,5.0,,0,True,6,10,False,0,2,40,4,203.274980317166,103.16144725653,0.0,,False
2.0,418.348640476775,0.0,12.025,12.0,5.0,,0,True,6,10,False,0,2,40,4,86.952830438685,240.141151489344,0.0,,False
3.0,197.551472109883,0.0,12.025,12.0,5.0,,0,True,6,10,False,0,2,40,4,418.348640476775,167.83160335014,0.0,,False
4.0,118.938664337959,0.0,12.025,12.0,5.0,,0,True,6,10,False,0,2,40,4,197.551472109883,430.659601825742,0.0,,False
5.0,291.121674749828,0.0,12.025,12.0,5.0,,0,True,6,10,False,0,2,40,4,118.938664337959,158.797795995899,0.0,,False
1.0,191.429657344589,5.0,12.475,8.0,20.0,,0,False,0,10,False,1,1,41,4,291.121674749828,103.650210918019,0.0,,False
2.0,346.977530455896,5.0,12.475,8.0,20.0,,0,False,0,10,False,1,1,41,4,191.429657344589,203.274980317166,0.0,,False
3.0,154.444133074439,5.0,12.475,8.0,20.0,,0,False,0,10,False,1,1,41,4,346.977530455896,86.952830438685,0.0,,False
4.0,76.1177358620485,5.0,12.475,8.0,20.0,,0,False,0,10,False,1,1,41,4,154.444133074439,418.348640476775,0.0,,False
5.0,249.608625916003,5.0,12.475,8.0,20.0,,0,False,0,10,False,1,1,41,4,76.1177358620485,197.551472109883,0.0,,False
1.0,121.017707851263,7.0,14.05,9.0,63.0,,0,False,1,10,False,2,1,41,4,249.608625916003,118.938664337959,0.0,,False
2.0,351.217908832379,7.0,14.05,9.0,63.0,,0,False,1,10,False,2,1,41,4,121.017707851263,291.121674749828,0.0,,False
3.0,136.717885778752,7.0,14.05,9.0,63.0,,0,False,1,10,False,2,1,41,4,351.217908832379,191.429657344589,0.0,,False
4.0,110.661209951436,7.0,14.05,9.0,63.0,,0,False,1,10,False,2,1,41,4,136.717885778752,346.977530455896,0.0,,False
5.0,226.822208607871,7.0,14.05,9.0,63.0,,0,False,1,10,False,2,1,41,4,110.661209951436,154.444133074439,0.0,,False
1.0,114.734152340098,7.0,14.6375,12.0,63.0,,0,False,2,10,False,2,2,41,4,226.822208607871,76.1177358620485,0.0,,False
2.0,336.813478750163,7.0,14.6375,12.0,63.0,,0,False,2,10,False,2,2,41,4,114.734152340098,249.608625916003,0.0,,False
3.0,143.576179857152,7.0,14.6375,12.0,63.0,,0,False,2,10,False,2,2,41,4,336.813478750163,121.017707851263,0.0,,False
4.0,90.6871368907518,7.0,14.6375,12.0,63.0,,0,False,2,10,False,2,2,41,4,143.576179857152,351.217908832379,0.0,,False
5.0,184.755380176755,7.0,14.6375,12.0,63.0,,0,False,2,10,False,2,2,41,4,90.6871368907518,136.717885778752,0.0,,False
1.0,107.921714219622,6.0,13.1875,24.0,21.0,,0,False,3,10,False,1,4,41,4,184.755380176755,110.661209951436,0.0,,False
2.0,382.367462848501,6.0,13.1875,24.0,21.0,,0,False,3,10,False,1,4,41,4,107.921714219622,226.822208607871,0.0,,False
3.0,129.59251192239,6.0,13.1875,24.0,21.0,,0,False,3,10,False,1,4,41,4,382.367462848501,114.734152340098,0.0,,False
4.0,109.42439769063,6.0,13.1875,24.0,21.0,,0,False,3,10,False,1,4,41,4,129.59251192239,336.813478750163,0.0,,False
5.0,251.400414606129,6.0,13.1875,24.0,21.0,,0,False,3,10,False,1,4,41,4,109.42439769063,143.576179857152,0.0,,False
1.0,118.292462064717,6.0,14.1625,8.0,10.0,,0,False,4,10,False,1,1,41,4,251.400414606129,90.6871368907518,0.0,,False
2.0,309.8633490044,6.0,14.1625,8.0,10.0,,0,False,4,10,False,1,1,41,4,118.292462064717,184.755380176755,0.0,,False
3.0,132.704804056338,6.0,14.1625,8.0,10.0,,0,False,4,10,False,1,1,41,4,309.8633490044,107.921714219622,0.0,,False
4.0,96.1391372363473,6.0,14.1625,8.0,10.0,,0,False,4,10,False,1,1,41,4,132.704804056338,382.367462848501,0.0,,False
5.0,228.234419368223,6.0,14.1625,8.0,10.0,,0,False,4,10,False,1,1,41,4,96.1391372363473,129.59251192239,0.0,,False
1.0,108.712927737647,8.0,15.7625,12.0,61.0,,0,True,5,10,False,2,2,41,4,228.234419368223,109.42439769063,0.0,,False
2.0,434.467341639047,8.0,15.7625,12.0,61.0,,0,True,5,10,False,2,2,41,4,108.712927737647,251.400414606129,0.0,,False
3.0,182.698409922186,8.0,15.7625,12.0,61.0,,0,True,5,10,False,2,2,41,4,434.467341639047,118.292462064717,0.0,,False
4.0,105.880424204381,8.0,15.7625,12.0,61.0,,0,True,5,10,False,2,2,41,4,182.698409922186,309.8633490044,0.0,,False
5.0,281.010411691744,8.0,15.7625,12.0,61.0,,0,True,5,10,False,2,2,41,4,105.880424204381,132.704804056338,0.0,,False
1.0,67.7430137509284,2.0,17.8125,5.0,28.0,,0,True,6,10,True,0,0,41,4,281.010411691744,96.1391372363473,0.0,,False
2.0,344.48636003095,2.0,17.8125,5.0,28.0,,0,True,6,10,True,0,0,41,4,67.7430137509284,228.234419368223,0.0,,False
3.0,200.173958033241,2.0,17.8125,5.0,28.0,,0,True,6,10,True,0,0,41,4,344.48636003095,108.712927737647,0.0,,False
4.0,110.59613031501,2.0,17.8125,5.0,28.0,,0,True,6,10,True,0,0,41,4,200.173958033241,434.467341639047,0.0,,False
5.0,291.366018115848,2.0,17.8125,5.0,28.0,,0,True,6,10,True,0,0,41,4,110.59613031501,182.698409922186,0.0,,False
1.0,108.129612539979,5.0,17.9375,7.0,10.0,,0,False,0,10,True,1,1,42,4,291.366018115848,105.880424204381,0.0,,False
2.0,313.414024678493,5.0,17.9375,7.0,10.0,,0,False,0,10,True,1,1,42,4,108.129612539979,281.010411691744,0.0,,False
3.0,145.289158357804,5.0,17.9375,7.0,10.0,,0,False,0,10,True,1,1,42,4,313.414024678493,67.7430137509284,0.0,,False
4.0,65.28304080857,5.0,17.9375,7.0,10.0,,0,False,0,10,True,1,1,42,4,145.289158357804,344.48636003095,0.0,,False
5.0,234.501209431174,5.0,17.9375,7.0,10.0,,0,False,0,10,True,1,1,42,4,65.28304080857,200.173958033241,0.0,,False
1.0,77.2429740379052,7.0,14.725,13.0,63.0,,0,False,1,10,False,2,2,42,4,234.501209431174,110.59613031501,0.0,,False
2.0,314.894199026618,7.0,14.725,13.0,63.0,,0,False,1,10,False,2,2,42,4,77.2429740379052,291.366018115848,0.0,,False
3.0,130.299861591434,7.0,14.725,13.0,63.0,,0,False,1,10,False,2,2,42,4,314.894199026618,108.129612539979,0.0,,False
4.0,99.9413715060664,7.0,14.725,13.0,63.0,,0,False,1,10,False,2,2,42,4,130.299861591434,313.414024678493,0.0,,False
5.0,243.654436807116,7.0,14.725,13.0,63.0,,0,False,1,10,False,2,2,42,4,99.9413715060664,145.289158357804,0.0,,False
1.0,107.716445777842,4.0,14.8125,6.0,0.0,,0,False,2,10,False,1,1,42,4,243.654436807116,65.28304080857,0.0,,False
2.0,291.300108482409,4.0,14.8125,6.0,0.0,,0,False,2,10,False,1,1,42,4,107.716445777842,234.501209431174,0.0,,False
3.0,74.7107878746184,4.0,14.8125,6.0,0.0,,0,False,2,10,False,1,1,42,4,291.300108482409,77.2429740379052,0.0,,False
4.0,73.6351679261642,4.0,14.8125,6.0,0.0,,0,False,2,10,False,1,1,42,4,74.7107878746184,314.894199026618,0.0,,False
5.0,252.221751760971,4.0,14.8125,6.0,0.0,,0,False,2,10,False,1,1,42,4,73.6351679261642,130.299861591434,0.0,,False
1.0,102.017092600254,6.0,14.85,9.0,10.0,,0,False,3,10,False,1,1,42,4,252.221751760971,99.9413715060664,0.0,,False
2.0,306.426761381544,6.0,14.85,9.0,10.0,,0,False,3,10,False,1,1,42,4,102.017092600254,243.654436807116,0.0,,False
3.0,111.931942698069,6.0,14.85,9.0,10.0,,0,False,3,10,False,1,1,42,4,306.426761381544,107.716445777842,0.0,,False
4.0,88.9842612034695,6.0,14.85,9.0,10.0,,0,False,3,10,False,1,1,42,4,111.931942698069,291.300108482409,0.0,,False
5.0,248.139879342767,6.0,14.85,9.0,10.0,,0,False,3,10,False,1,1,42,4,88.9842612034695,74.7107878746184,0.0,,False
1.0,117.637336559248,7.0,14.175,6.0,61.0,,0,False,4,10,False,2,1,42,4,248.139879342767,73.6351679261642,0.0,,False
2.0,326.510780245307,7.0,14.175,6.0,61.0,,0,False,4,10,False,2,1,42,4,117.637336559248,252.221751760971,0.0,,False
3.0,109.021173861092,7.0,14.175,6.0,61.0,,0,False,4,10,False,2,1,42,4,326.510780245307,102.017092600254,0.0,,False
4.0,88.789735684959,7.0,14.175,6.0,61.0,,0,False,4,10,False,2,1,42,4,109.021173861092,306.426761381544,0.0,,False
5.0,245.085584097377,7.0,14.175,6.0,61.0,,0,False,4,10,False,2,1,42,4,88.789735684959,111.931942698069,0.0,,False
1.0,113.579118312875,7.0,13.0375,6.0,61.0,,0,True,5,10,False,2,1,42,4,245.085584097377,88.9842612034695,0.0,,False
2.0,452.875625104392,7.0,13.0375,6.0,61.0,,0,True,5,10,False,2,1,42,4,113.579118312875,248.139879342767,0.0,,False
3.0,179.980745710425,7.0,13.0375,6.0,61.0,,0,True,5,10,False,2,1,42,4,452.875625104392,117.637336559248,0.0,,False
4.0,71.9549799025099,7.0,13.0375,6.0,61.0,,0,True,5,10,False,2,1,42,4,179.980745710425,326.510780245307,0.0,,False
5.0,283.147732419059,7.0,13.0375,6.0,61.0,,0,True,5,10,False,2,1,42,4,71.9549799025099,109.021173861092,0.0,,False
1.0,102.271847780682,7.0,11.025,7.0,61.0,,0,True,6,10,False,2,1,42,4,283.147732419059,88.789735684959,0.0,,False
2.0,404.973329492274,7.0,11.025,7.0,61.0,,0,True,6,10,False,2,1,42,4,102.271847780682,245.085584097377,0.0,,False
3.0,159.184270234296,7.0,11.025,7.0,61.0,,0,True,6,10,False,2,1,42,4,404.973329492274,113.579118312875,0.0,,False
4.0,141.570674941224,7.0,11.025,7.0,61.0,,0,True,6,10,False,2,1,42,4,159.184270234296,452.875625104392,0.0,,False
5.0,310.598534350843,7.0,11.025,7.0,61.0,,0,True,6,10,False,2,1,42,4,141.570674941224,179.980745710425,0.0,,False
,,7.0,11.95,8.0,61.0,,0,False,0,10,False,2,1,43,4,310.598534350843,71.9549799025099,0.0,,False
1.0,101.985508618079,7.0,11.925,8.0,61.0,,0,False,1,10,False,2,1,43,4,,283.147732419059,0.0,,False
2.0,310.956784627679,7.0,11.925,8.0,61.0,,0,False,1,10,False,2,1,43,4,101.985508618079,102.271847780682,0.0,,False
3.0,168.714295010565,7.0,11.925,8.0,61.0,,0,False,1,10,False,2,1,43,4,310.956784627679,404.973329492274,0.0,,False
4.0,75.4340794492615,7.0,11.925,8.0,61.0,,0,False,1,10,False,2,1,43,4,168.714295010565,159.184270234296,0.0,,False
5.0,235.057967677447,7.0,11.925,8.0,61.0,,0,False,1,10,False,2,1,43,4,75.4340794492615,141.570674941224,0.0,,False
1.0,112.868099610742,7.0,14.225,16.0,61.0,,0,False,2,10,False,2,3,43,4,235.057967677447,310.598534350843,0.0,,False
2.0,285.058191402963,7.0,14.225,16.0,61.0,,0,False,2,10,False,2,3,43,4,112.868099610742,,0.0,,False
3.0,99.2054913352785,7.0,14.225,16.0,61.0,,0,False,2,10,False,2,3,43,4,285.058191402963,101.985508618079,0.0,,False
4.0,75.9440236567326,7.0,14.225,16.0,61.0,,0,False,2,10,False,2,3,43,4,99.2054913352785,310.956784627679,0.0,,False
5.0,237.570580195407,7.0,14.225,16.0,61.0,,0,False,2,10,False,2,3,43,4,75.9440236567326,168.714295010565,0.0,,False
1.0,121.902300059386,5.0,13.475,12.0,61.0,,0,False,3,10,False,1,2,43,4,237.570580195407,75.4340794492615,0.0,,False
2.0,342.851565447742,5.0,13.475,12.0,61.0,,0,False,3,10,False,1,2,43,4,121.902300059386,235.057967677447,0.0,,False
3.0,127.4897858151,5.0,13.475,12.0,61.0,,0,False,3,10,False,1,2,43,4,342.851565447742,112.868099610742,0.0,,False
4.0,69.2166148870859,5.0,13.475,12.0,61.0,,0,False,3,10,False,1,2,43,4,127.4897858151,285.058191402963,0.0,,False
5.0,211.310572068957,5.0,13.475,12.0,61.0,,0,False,3,10,False,1,2,43,4,69.2166148870859,99.2054913352785,0.0,,False
1.0,176.844444234551,4.0,11.95,13.0,21.0,,0,False,4,10,False,1,2,43,4,211.310572068957,75.9440236567326,0.0,,False
2.0,362.44637478017,4.0,11.95,13.0,21.0,,0,False,4,10,False,1,2,43,4,176.844444234551,237.570580195407,0.0,,False
3.0,158.940547107601,4.0,11.95,13.0,21.0,,0,False,4,10,False,1,2,43,4,362.44637478017,121.902300059386,0.0,,False
4.0,84.9729009630813,4.0,11.95,13.0,21.0,,0,False,4,10,False,1,2,43,4,158.940547107601,342.851565447742,0.0,,False
5.0,270.124179027441,4.0,11.95,13.0,21.0,,0,False,4,10,False,1,2,43,4,84.9729009630813,127.4897858151,0.0,,False
1.0,111.918783184116,7.0,11.2125,17.0,61.0,,0,True,5,10,False,2,3,43,4,270.124179027441,69.2166148870859,0.0,,False
2.0,456.630686137661,7.0,11.2125,17.0,61.0,,0,True,5,10,False,2,3,43,4,111.918783184116,211.310572068957,0.0,,False
3.0,168.991639733113,7.0,11.2125,17.0,61.0,,0,True,5,10,False,2,3,43,4,456.630686137661,176.844444234551,0.0,,False
4.0,84.7181597046104,7.0,11.2125,17.0,61.0,,0,True,5,10,False,2,3,43,4,168.991639733113,362.44637478017,0.0,,False
5.0,294.86190808903,7.0,11.2125,17.0,61.0,,0,True,5,10,False,2,3,43,4,84.7181597046104,158.940547107601,0.0,,False
1.0,66.1429955598758,2.0,9.9,20.0,21.0,,0,True,6,10,False,0,3,43,4,294.86190808903,84.9729009630813,0.0,,False
2.0,448.514219873353,2.0,9.9,20.0,21.0,,0,True,6,10,False,0,3,43,4,66.1429955598758,270.124179027441,0.0,,False
3.0,181.682933849936,2.0,9.9,20.0,21.0,,0,True,6,10,False,0,3,43,4,448.514219873353,111.918783184116,0.0,,False
4.0,188.060080793949,2.0,9.9,20.0,21.0,,0,True,6,10,False,0,3,43,4,181.682933849936,456.630686137661,0.0,,False
5.0,288.883204317746,2.0,9.9,20.0,21.0,,0,True,6,10,False,0,3,43,4,188.060080793949,168.991639733113,0.0,,False
1.0,203.761620898018,,8.1,11.0,61.0,,0,False,0,10,False,,2,44,4,288.883204317746,84.7181597046104,0.0,,False
2.0,485.119995266557,,8.1,11.0,61.0,,0,False,0,10,False,,2,44,4,203.761620898018,294.86190808903,0.0,,False
3.0,167.722925454718,,8.1,11.0,61.0,,0,False,0,10,False,,2,44,4,485.119995266557,66.1429955598758,0.0,,False
4.0,112.065132966806,,8.1,11.0,61.0,,0,False,0,10,False,,2,44,4,167.722925454718,448.514219873353,1.0,285.53484720643104,False
5.0,349.552126584613,,8.1,11.0,61.0,,0,False,0,10,False,,2,44,4,112.065132966806,181.682933849936,1.0,254.96935122936034,False
6.0,64.6372397047353,,8.1,11.0,61.0,,0,False,0,10,False,,2,44,4,349.552126584613,188.060080793949,1.0,209.78006166871236,False
,,,8.925,7.0,20.0,,1,False,1,10,False,,1,44,4,64.6372397047353,288.883204317746,1.0,175.4181664187181,False
1.0,159.909558679611,,12.975,12.0,61.0,,0,False,2,11,True,,2,44,4,,203.761620898018,0.0,,False
2.0,333.775763857183,,12.975,12.0,61.0,,0,False,2,11,True,,2,44,4,159.909558679611,485.119995266557,0.0,,False
